day,hour,warehouse,day_type,units,orders,count_pick,count_pack
2025-03-09,14,TBN1,Normal,102.05882352941177,52.705882352941174,4,13
2025-03-09,15,TBN1,Normal,121.66666666666667,63.11111111111111,4,14
2025-03-09,16,TBN1,Normal,181.6153846153846,55.26923076923077,8,18
2025-03-09,17,TBN1,Normal,102.47368421052632,43.15789473684211,6,13
2025-03-09,18,TBN1,Normal,28.5,17.0,5,7
2025-03-09,19,TBN1,Normal,153.30769230769232,80.84615384615385,6,7
2025-03-09,20,TBN1,Normal,121.21428571428571,65.78571428571428,6,8
2025-03-09,21,TBN1,Normal,116.0,63.33333333333333,4,8
2025-03-10,6,TBN1,Normal,110.38095238095238,60.857142857142854,7,14
2025-03-10,7,TBN1,Normal,164.40909090909093,83.72727272727273,8,14
2025-03-10,8,TBN1,Normal,91.95652173913044,46.04347826086956,7,16
2025-03-10,9,TBN1,Normal,87.66666666666667,47.166666666666664,4,14
2025-03-10,10,TBN1,Normal,90.5,47.55555555555555,4,14
2025-03-10,11,TBN1,Normal,76.04761904761904,34.095238095238095,9,12
2025-03-10,12,TBN1,Normal,151.2142857142857,58.92857142857144,11,17
2025-03-10,13,TBN1,Normal,93.96153846153845,42.11538461538461,8,18
2025-03-10,14,TBN1,Normal,94.45454545454545,46.81818181818182,4,18
2025-03-10,15,TBN1,Normal,118.96551724137929,50.03448275862069,12,17
2025-03-10,16,TBN1,Normal,101.56666666666668,37.733333333333334,14,16
2025-03-10,17,TBN1,Normal,172.05263157894743,62.736842105263165,9,10
2025-03-10,18,TBN1,Normal,129.23076923076923,52.230769230769226,4,9
2025-03-10,19,TBN1,Normal,117.41176470588235,54.588235294117645,8,9
2025-03-10,20,TBN1,Normal,189.41666666666669,92.0,4,8
2025-03-10,21,TBN1,Normal,128.58333333333334,63.166666666666664,4,8
2025-03-11,5,TBN1,Normal,1.0,1.0,1,0
2025-03-11,6,TBN1,Normal,105.14999999999999,54.849999999999994,9,11
2025-03-11,7,TBN1,Normal,173.11764705882354,85.70588235294117,8,9
2025-03-11,8,TBN1,Normal,124.49999999999999,62.999999999999986,8,10
2025-03-11,9,TBN1,Normal,115.80000000000001,56.599999999999994,3,17
2025-03-11,10,TBN1,Normal,87.36842105263156,44.94736842105263,2,17
2025-03-11,11,TBN1,Normal,93.6923076923077,44.53846153846153,3,10
2025-03-11,12,TBN1,Normal,127.53846153846153,67.53846153846155,5,8
2025-03-11,13,TBN1,Normal,111.3888888888889,56.222222222222214,8,10
2025-03-11,14,TBN1,Normal,95.1818181818182,45.13636363636364,7,15
2025-03-11,15,TBN1,Normal,195.19047619047615,84.57142857142857,6,15
2025-03-11,16,TBN1,Normal,176.66666666666669,69.66666666666666,6,15
2025-03-11,17,TBN1,Normal,206.85714285714286,63.00000000000001,6,8
2025-03-11,18,TBN1,Normal,117.45454545454544,58.54545454545455,5,6
2025-03-11,19,TBN1,Normal,110.24999999999999,56.91666666666666,5,7
2025-03-11,20,TBN1,Normal,117.5,61.5,4,10
2025-03-11,21,TBN1,Normal,121.2,60.6,3,7
2025-03-12,6,TBN1,Normal,126.49999999999999,68.44999999999999,6,14
2025-03-12,7,TBN1,Normal,225.55,97.30000000000001,6,14
2025-03-12,8,TBN1,Normal,179.8,95.90000000000002,6,14
2025-03-12,9,TBN1,Normal,103.69565217391305,60.347826086956516,3,20
2025-03-12,10,TBN1,Normal,95.63636363636364,49.136363636363626,5,17
2025-03-12,11,TBN1,Normal,152.85714285714286,63.142857142857146,5,9
2025-03-12,12,TBN1,Normal,93.6153846153846,36.69230769230769,4,9
2025-03-12,13,TBN1,Normal,44.00000000000001,21.250000000000004,3,9
2025-03-12,14,TBN1,Normal,155.41666666666669,69.29166666666667,9,15
2025-03-12,15,TBN1,Normal,133.33333333333334,62.14814814814815,10,17
2025-03-12,16,TBN1,Normal,93.75999999999999,44.48,6,19
2025-03-12,17,TBN1,Normal,133.89999999999998,66.3,3,7
2025-03-12,18,TBN1,Normal,19.0,9.624999999999998,2,6
2025-03-12,19,TBN1,Normal,198.25,84.75,6,6
2025-03-12,20,TBN1,Normal,201.09090909090912,92.72727272727272,5,6
2025-03-12,21,TBN1,Normal,170.54545454545453,69.0,5,6
2025-03-13,6,TBN1,Normal,132.36363636363637,60.31818181818181,7,15
2025-03-13,7,TBN1,Normal,199.91304347826087,82.13043478260869,8,15
2025-03-13,8,TBN1,Normal,146.75,67.95833333333331,8,16
2025-03-13,9,TBN1,Normal,110.05263157894736,54.05263157894736,6,13
2025-03-13,10,TBN1,Normal,66.99999999999999,34.75,8,12
2025-03-13,11,TBN1,Normal,125.26666666666667,55.26666666666667,7,8
2025-03-13,12,TBN1,Normal,164.88888888888886,73.83333333333333,9,9
2025-03-13,13,TBN1,Normal,96.10000000000002,43.3,9,11
2025-03-13,14,TBN1,Normal,127.16666666666669,63.33333333333333,4,14
2025-03-13,15,TBN1,Normal,160.15999999999997,56.800000000000004,8,17
2025-03-13,16,TBN1,Normal,152.64000000000004,66.52,8,17
2025-03-13,17,TBN1,Normal,288.7222222222223,113.77777777777776,5,13
2025-03-13,18,TBN1,Normal,152.00000000000006,72.33333333333333,5,13
2025-03-13,19,TBN1,Normal,123.5625,59.6875,5,11
2025-03-13,20,TBN1,Normal,124.08333333333334,56.625,6,18
2025-03-13,21,TBN1,Normal,71.94999999999999,35.35,2,18
2025-03-17,6,TBN1,Normal,142.1578947368421,81.21052631578947,10,9
2025-03-17,7,TBN1,Normal,228.94736842105266,94.3157894736842,10,9
2025-03-17,8,TBN1,Normal,97.19230769230768,45.153846153846146,9,17
2025-03-17,9,TBN1,Normal,104.13333333333335,49.966666666666654,4,26
2025-03-17,10,TBN1,Normal,72.73913043478261,34.21739130434782,3,20
2025-03-17,11,TBN1,Normal,97.5,58.125,2,6
2025-03-17,12,TBN1,Normal,99.63636363636364,52.0,5,6
2025-03-17,13,TBN1,Normal,123.39999999999999,59.6,5,5
2025-03-17,14,TBN1,Normal,118.87499999999999,59.31250000000001,5,11
2025-03-17,15,TBN1,Normal,171.45,77.64999999999999,7,13
2025-03-17,16,TBN1,Normal,120.12499999999999,58.43749999999999,3,13
2025-03-17,17,TBN1,Normal,126.44444444444444,71.0,2,7
2025-03-17,18,TBN1,Normal,1.3333333333333333,1.3333333333333333,0,3
2025-03-17,19,TBN1,Normal,92.26666666666667,48.6,8,7
2025-03-17,20,TBN1,Normal,172.2941176470588,77.47058823529412,8,9
2025-03-17,21,TBN1,Normal,94.66666666666666,47.75,3,9
2025-03-18,6,TBN1,Normal,138.42105263157893,80.21052631578947,8,11
2025-03-18,7,TBN1,Normal,162.5263157894737,81.00000000000003,8,11
2025-03-18,8,TBN1,Normal,103.57142857142857,57.0,2,12
2025-03-18,9,TBN1,Normal,94.55555555555554,53.33333333333334,3,15
2025-03-18,10,TBN1,Normal,102.0,59.5,5,9
2025-03-18,11,TBN1,Normal,100.92857142857144,52.214285714285715,7,7
2025-03-18,12,TBN1,Normal,103.57142857142857,50.85714285714286,5,9
2025-03-18,13,TBN1,Normal,89.13333333333333,45.2,3,12
2025-03-18,14,TBN1,Normal,108.18749999999999,57.75000000000001,3,13
2025-03-18,15,TBN1,Normal,74.11764705882354,39.647058823529406,5,12
2025-03-18,16,TBN1,Normal,174.54838709677418,146.09677419354844,12,19
2025-03-18,17,TBN1,Normal,113.03333333333333,108.20000000000002,8,22
2025-03-18,18,TBN1,Normal,66.14814814814814,60.37037037037038,7,20
2025-03-18,19,TBN1,Normal,94.39130434782608,63.08695652173913,5,18
2025-03-18,20,TBN1,Normal,151.63636363636365,113.86363636363636,5,17
2025-03-18,21,TBN1,Normal,100.42857142857142,58.095238095238095,4,17
2025-03-19,6,TBN1,Normal,125.77777777777779,83.33333333333334,6,12
2025-03-19,7,TBN1,Normal,186.88888888888889,102.44444444444444,6,12
2025-03-19,8,TBN1,Normal,161.26315789473685,83.8421052631579,6,13
2025-03-19,9,TBN1,Normal,91.70588235294116,56.823529411764696,4,13
2025-03-19,10,TBN1,Normal,85.15384615384615,44.30769230769231,4,9
2025-03-19,11,TBN1,Normal,103.91666666666669,50.416666666666664,6,6
2025-03-19,12,TBN1,Normal,132.26666666666665,66.93333333333334,6,9
2025-03-19,13,TBN1,Normal,108.26666666666667,51.599999999999994,4,11
2025-03-19,14,TBN1,Normal,119.35714285714286,58.57142857142857,3,11
2025-03-19,15,TBN1,Normal,119.8,59.0,3,12
2025-03-19,16,TBN1,Normal,71.33333333333331,36.266666666666666,3,12
2025-03-19,17,TBN1,Normal,181.36363636363637,81.81818181818183,5,6
2025-03-19,18,TBN1,Normal,139.9230769230769,68.61538461538461,7,6
2025-03-19,19,TBN1,Normal,87.3529411764706,44.58823529411764,3,14
2025-03-19,20,TBN1,Normal,132.26315789473685,65.8421052631579,6,13
2025-03-19,21,TBN1,Normal,144.15789473684208,69.94736842105264,10,9
2025-03-20,6,TBN1,Normal,139.15789473684205,80.42105263157895,6,13
2025-03-20,7,TBN1,Normal,185.1578947368421,85.21052631578945,6,13
2025-03-20,8,TBN1,Normal,128.10526315789477,73.21052631578947,6,13
2025-03-20,9,TBN1,Normal,57.93749999999999,34.49999999999999,3,13
2025-03-20,10,TBN1,Normal,107.39999999999999,54.699999999999996,4,6
2025-03-20,11,TBN1,Normal,103.66666666666666,48.24999999999999,6,6
2025-03-20,12,TBN1,Normal,122.23076923076924,59.53846153846154,6,7
2025-03-20,13,TBN1,Normal,104.375,51.58333333333332,8,16
2025-03-20,14,TBN1,Normal,96.11111111111111,48.55555555555555,4,14
2025-03-20,15,TBN1,Normal,145.85714285714283,68.21428571428572,3,11
2025-03-20,16,TBN1,Normal,159.41176470588235,58.882352941176464,5,12
2025-03-20,17,TBN1,Normal,145.1,52.099999999999994,4,6
2025-03-20,18,TBN1,Normal,23.3125,11.875000000000002,5,11
2025-03-20,19,TBN1,Normal,163.84210526315786,65.89473684210526,6,13
2025-03-20,20,TBN1,Normal,119.44444444444446,56.72222222222222,5,13
2025-03-20,21,TBN1,Normal,143.14285714285714,59.0,4,10
2025-03-21,6,TBN1,Normal,169.77777777777777,93.27777777777776,6,12
2025-03-21,7,TBN1,Normal,189.6842105263158,84.15789473684212,7,12
2025-03-21,8,TBN1,Normal,114.43749999999999,60.687500000000014,2,14
2025-03-21,9,TBN1,Normal,101.7142857142857,49.42857142857143,5,9
2025-03-21,10,TBN1,Normal,122.27272727272728,68.09090909090908,3,8
2025-03-21,11,TBN1,Normal,155.3,83.4,3,7
2025-03-21,12,TBN1,Normal,157.1,83.2,3,7
2025-03-21,13,TBN1,Normal,119.58333333333333,59.25,3,9
2025-03-21,14,TBN1,Normal,83.11764705882354,41.88235294117647,5,12
2025-03-21,15,TBN1,Normal,185.42857142857144,53.952380952380956,9,12
2025-03-21,16,TBN1,Normal,100.70833333333333,39.875,7,17
2025-03-21,17,TBN1,Normal,100.45454545454545,51.81818181818181,2,9
2025-03-21,18,TBN1,Normal,19.1,11.1,2,8
2025-03-21,19,TBN1,Normal,149.92307692307693,78.76923076923077,4,9
2025-03-21,20,TBN1,Normal,170.8181818181818,86.27272727272727,4,7
2025-03-21,21,TBN1,Normal,95.3,49.8,4,6
2025-03-22,6,TBN1,Normal,150.49999999999997,90.36363636363636,8,14
2025-03-22,7,TBN1,Normal,147.63636363636365,71.9090909090909,8,14
2025-03-22,8,TBN1,Normal,77.77777777777777,47.666666666666664,3,15
2025-03-22,9,TBN1,Normal,103.0,58.6,3,7
2025-03-22,10,TBN1,Normal,99.66666666666669,47.16666666666666,5,7
2025-03-22,11,TBN1,Normal,144.0666666666667,60.86666666666668,6,9
2025-03-22,12,TBN1,Normal,161.75,74.9,6,14
2025-03-22,13,TBN1,Normal,94.89999999999999,49.70000000000001,3,17
2025-03-22,14,TBN1,Normal,104.94999999999999,51.849999999999994,6,14
2025-03-22,15,TBN1,Normal,134.99999999999997,64.625,6,10
2025-03-22,16,TBN1,Normal,121.93750000000001,55.812499999999986,6,10
2025-03-22,17,TBN1,Normal,248.66666666666663,68.5,6,12
2025-03-22,18,TBN1,Normal,206.73684210526318,35.42105263157894,9,10
2025-03-22,19,TBN1,Normal,333.3157894736842,53.05263157894737,10,9
2025-03-22,20,TBN1,Normal,345.1904761904762,67.23809523809524,10,11
2025-03-22,21,TBN1,Normal,276.05555555555566,46.666666666666664,7,11
2025-03-23,6,TBN1,Normal,211.40909090909088,61.31818181818181,8,14
2025-03-23,7,TBN1,Normal,211.36363636363637,83.99999999999999,8,14
2025-03-23,8,TBN1,Normal,150.8846153846154,72.03846153846156,8,18
2025-03-23,9,TBN1,Normal,110.51612903225806,55.25806451612903,7,24
2025-03-23,10,TBN1,Normal,116.95833333333334,52.04166666666666,3,21
2025-03-23,11,TBN1,Normal,109.26315789473686,47.42105263157895,3,16
2025-03-23,12,TBN1,Normal,140.6875,62.87500000000001,4,12
2025-03-23,13,TBN1,Normal,105.29411764705883,52.64705882352941,4,13
2025-03-23,14,TBN1,Normal,124.31249999999999,67.25000000000001,6,10
2025-03-23,15,TBN1,Normal,108.73333333333332,55.20000000000001,6,9
2025-03-23,16,TBN1,Normal,117.25000000000001,58.916666666666664,5,7
2025-03-23,17,TBN1,Normal,137.0,72.88888888888887,5,4
2025-03-23,18,TBN1,Normal,23.8,11.6,4,6
2025-03-23,19,TBN1,Normal,138.57142857142858,70.78571428571429,5,9
2025-03-23,20,TBN1,Normal,144.7333333333333,70.8,6,9
2025-03-23,21,TBN1,Normal,104.33333333333331,49.46666666666667,5,10
2025-03-27,6,TBN1,Normal,163.94117647058823,79.88235294117648,5,12
2025-03-27,7,TBN1,Normal,198.88235294117646,107.70588235294117,5,12
2025-03-27,8,TBN1,Normal,154.5625,84.25000000000001,4,12
2025-03-27,9,TBN1,Normal,121.9411764705882,57.235294117647065,5,12
2025-03-27,10,TBN1,Normal,78.33333333333331,37.4,5,10
2025-03-27,11,TBN1,Normal,128.0769230769231,56.07692307692307,5,8
2025-03-27,12,TBN1,Normal,169.23529411764707,68.76470588235296,5,12
2025-03-27,13,TBN1,Normal,99.60000000000001,44.64,8,17
2025-03-27,14,TBN1,Normal,139.2,62.73333333333334,6,9
2025-03-27,15,TBN1,Normal,157.6428571428571,53.21428571428573,5,9
2025-03-27,16,TBN1,Normal,186.55555555555557,63.88888888888889,8,10
2025-03-27,17,TBN1,Normal,206.49999999999997,62.375,7,9
2025-03-27,18,TBN1,Normal,76.59999999999998,37.800000000000004,5,10
2025-03-27,19,TBN1,Normal,130.94117647058823,65.29411764705883,6,11
2025-03-27,20,TBN1,Normal,158.44444444444446,77.22222222222221,6,12
2025-03-27,21,TBN1,Normal,107.12500000000001,51.43749999999999,5,11
2025-03-28,6,TBN1,Normal,143.64705882352942,96.0,4,13
2025-03-28,7,TBN1,Normal,242.29999999999998,136.09999999999997,6,14
2025-03-28,8,TBN1,Normal,173.52631578947367,94.3157894736842,6,13
2025-03-28,9,TBN1,Normal,157.20000000000005,76.88000000000001,6,19
2025-03-28,10,TBN1,Normal,101.99999999999999,51.839999999999996,6,19
2025-03-28,11,TBN1,Normal,153.80000000000004,80.3,4,16
2025-03-28,12,TBN1,Normal,231.00000000000003,114.0,5,17
2025-03-28,13,TBN1,Normal,172.39130434782606,82.08695652173911,6,17
2025-03-28,14,TBN1,Normal,128.28571428571428,58.428571428571416,4,17
2025-03-28,15,TBN1,Normal,166.4,83.92,6,19
2025-03-28,16,TBN1,Normal,148.96,80.6,6,19
2025-03-28,17,TBN1,Normal,142.47058823529412,82.94117647058822,4,13
2025-03-28,18,TBN1,Normal,86.18750000000003,43.75000000000001,4,12
2025-03-28,19,TBN1,Normal,101.37499999999999,51.24999999999999,4,12
2025-03-28,20,TBN1,Normal,188.75000000000003,102.25000000000001,4,12
2025-03-28,21,TBN1,Normal,142.625,61.4375,4,12
2025-03-29,6,TBN1,Normal,175.75,86.08333333333333,5,7
2025-03-29,7,TBN1,Normal,323.0714285714286,137.21428571428572,7,7
2025-03-29,8,TBN1,Normal,220.68421052631578,97.52631578947367,5,14
2025-03-29,9,TBN1,Normal,133.29729729729726,68.05405405405403,12,25
2025-03-29,10,TBN1,Normal,114.55555555555556,60.916666666666664,11,25
2025-03-29,11,TBN1,Normal,130.63888888888886,56.63888888888889,9,27
2025-03-29,12,TBN1,Normal,156.02564102564108,82.28205128205128,9,30
2025-03-29,13,TBN1,Normal,96.17500000000001,46.04999999999999,10,30
2025-03-29,14,TBN1,Normal,127.7894736842105,60.26315789473684,5,14
2025-03-29,15,TBN1,Normal,155.36842105263156,76.78947368421053,5,14
2025-03-29,16,TBN1,Normal,134.45833333333334,72.875,8,16
2025-03-29,17,TBN1,Normal,161.7857142857143,59.785714285714285,5,9
2025-03-29,18,TBN1,Normal,146.3076923076923,35.07692307692307,6,7
2025-03-29,19,TBN1,Normal,262.00000000000006,61.00000000000001,7,10
2025-03-29,20,TBN1,Normal,292.1176470588235,100.76470588235294,7,10
2025-03-29,21,TBN1,Normal,176.11764705882354,56.35294117647059,7,10
2025-03-30,5,TBN1,Normal,2.0,1.0,0,1
2025-03-30,6,TBN1,Normal,91.13636363636364,47.00000000000001,1,21
2025-03-30,7,TBN1,Normal,204.82758620689657,83.48275862068967,11,18
2025-03-30,8,TBN1,Normal,302.5652173913043,124.73913043478262,11,12
2025-03-30,9,TBN1,Normal,216.44444444444449,89.33333333333334,11,16
2025-03-30,10,TBN1,Normal,161.5925925925926,62.07407407407406,11,16
2025-03-30,11,TBN1,Normal,163.2692307692308,55.076923076923066,7,19
2025-03-30,12,TBN1,Normal,147.79999999999998,52.42857142857142,7,28
2025-03-30,13,TBN1,Normal,127.99999999999999,57.34285714285714,5,30
2025-03-30,14,TBN1,Normal,139.44117647058818,55.558823529411754,4,30
2025-03-30,15,TBN1,Normal,133.2608695652174,61.043478260869584,2,21
2025-03-30,16,TBN1,Normal,134.09999999999997,64.49999999999999,2,18
2025-03-30,17,TBN1,Normal,143.9375,82.5,4,12
2025-03-30,18,TBN1,Normal,94.14285714285714,46.214285714285715,3,11
2025-03-30,19,TBN1,Normal,91.625,48.43750000000001,5,11
2025-03-30,20,TBN1,Normal,210.84615384615387,107.23076923076924,5,8
2025-03-30,21,TBN1,Normal,177.8461538461538,78.6923076923077,5,8
2025-03-31,6,TBN1,Normal,145.27272727272725,73.4090909090909,8,14
2025-03-31,7,TBN1,Normal,227.7272727272727,117.81818181818181,8,14
2025-03-31,8,TBN1,Normal,180.13636363636365,79.68181818181819,8,14
2025-03-31,9,TBN1,Normal,162.34782608695656,74.69565217391303,6,17
2025-03-31,10,TBN1,Normal,97.66666666666666,51.45833333333333,7,17
2025-03-31,11,TBN1,Normal,90.3529411764706,45.70588235294118,4,13
2025-03-31,12,TBN1,Normal,145.7916666666667,70.83333333333333,8,16
2025-03-31,13,TBN1,Normal,103.95238095238095,51.61904761904762,4,17
2025-03-31,14,TBN1,Normal,206.75000000000003,80.5,10,14
2025-03-31,15,TBN1,Normal,133.57894736842107,47.10526315789473,8,11
2025-03-31,16,TBN1,Normal,164.41176470588235,65.88235294117646,6,11
2025-03-31,17,TBN1,Normal,171.74999999999997,78.33333333333333,3,9
2025-03-31,18,TBN1,Normal,27.53846153846154,15.615384615384617,4,9
2025-03-31,19,TBN1,Normal,207.26666666666668,104.26666666666667,5,10
2025-03-31,20,TBN1,Normal,204.73333333333332,97.06666666666668,5,10
2025-03-31,21,TBN1,Normal,110.80000000000003,55.13333333333333,5,10
2025-04-01,6,TBN1,Normal,134.58823529411762,71.70588235294117,4,13
2025-04-01,7,TBN1,Normal,182.88888888888886,78.77777777777779,4,14
2025-04-01,8,TBN1,Normal,148.16666666666669,72.72222222222221,4,14
2025-04-01,9,TBN1,Normal,151.3478260869565,80.91304347826086,6,17
2025-04-01,10,TBN1,Normal,92.17391304347825,46.217391304347835,6,17
2025-04-01,11,TBN1,Normal,96.33333333333334,45.66666666666667,5,16
2025-04-01,12,TBN1,Normal,155.81249999999997,69.25000000000001,7,9
2025-04-01,13,TBN1,Normal,124.4,60.93333333333334,5,10
2025-04-01,14,TBN1,Normal,132.25,63.5,4,16
2025-04-01,15,TBN1,Normal,134.21052631578948,66.0,5,14
2025-04-01,16,TBN1,Normal,139.94117647058823,56.94117647058824,6,11
2025-04-01,17,TBN1,Normal,145.21428571428572,68.35714285714286,5,9
2025-04-01,18,TBN1,Normal,33.61538461538461,15.53846153846154,4,9
2025-04-01,19,TBN1,Normal,197.06666666666666,90.53333333333333,6,9
2025-04-01,20,TBN1,Normal,167.99999999999997,81.8,6,9
2025-04-01,21,TBN1,Normal,110.25,57.1875,7,9
2025-04-02,6,TBN1,Normal,185.05,92.15000000000002,8,12
2025-04-02,7,TBN1,Normal,190.4090909090909,89.95454545454545,9,13
2025-04-02,8,TBN1,Normal,131.9333333333333,70.13333333333333,3,12
2025-04-02,9,TBN1,Normal,70.16666666666666,42.58333333333332,3,9
2025-04-02,10,TBN1,Normal,169.5,87.33333333333333,3,3
2025-04-02,11,TBN1,Normal,140.33333333333331,69.88888888888889,5,4
2025-04-02,12,TBN1,Normal,103.05263157894738,48.05263157894736,7,12
2025-04-02,13,TBN1,Normal,175.13333333333335,72.06666666666666,6,9
2025-04-02,14,TBN1,Normal,94.57894736842105,48.73684210526316,4,15
2025-04-02,15,TBN1,Normal,98.85714285714285,54.14285714285714,4,10
2025-04-02,16,TBN1,Normal,99.63636363636364,52.36363636363637,3,8
2025-04-02,17,TBN1,Normal,117.49999999999999,56.50000000000001,3,5
2025-04-02,18,TBN1,Normal,22.41666666666667,13.083333333333334,6,6
2025-04-02,19,TBN1,Normal,157.07142857142856,71.07142857142857,6,8
2025-04-02,20,TBN1,Normal,112.11111111111111,52.111111111111114,8,10
2025-04-02,21,TBN1,Normal,98.57894736842104,41.36842105263158,7,12
2025-04-06,7,TBN1,Normal,221.9142857142858,92.85714285714286,13,22
2025-04-06,8,TBN1,Normal,285.6341463414634,125.73170731707314,14,27
2025-04-06,9,TBN1,Normal,192.23076923076917,73.69230769230768,11,28
2025-04-06,10,TBN1,Normal,115.00000000000001,41.47916666666667,14,34
2025-04-06,11,TBN1,Normal,124.14285714285714,49.08571428571429,3,32
2025-04-06,12,TBN1,Normal,71.47916666666666,36.958333333333336,11,37
2025-04-06,13,TBN1,Normal,172.46153846153848,58.10256410256411,11,28
2025-04-06,14,TBN1,Normal,147.35483870967744,58.35483870967741,8,23
2025-04-06,15,TBN1,Normal,99.83870967741936,48.61290322580645,4,27
2025-04-06,16,TBN1,Normal,101.8076923076923,57.46153846153847,5,21
2025-04-06,17,TBN1,Normal,69.77777777777777,39.83333333333333,6,12
2025-04-06,18,TBN1,Normal,22.5,11.333333333333334,4,2
2025-04-06,19,TBN1,Normal,97.49999999999999,56.777777777777786,7,11
2025-04-06,20,TBN1,Normal,84.06250000000001,47.25,6,10
2025-04-06,21,TBN1,Normal,125.50000000000001,68.58333333333333,4,8
2025-04-08,6,TBN1,Normal,179.90476190476195,102.38095238095238,8,13
2025-04-08,7,TBN1,Normal,239.86956521739134,135.91304347826087,8,15
2025-04-08,8,TBN1,Normal,206.5,127.0909090909091,7,15
2025-04-08,9,TBN1,Normal,184.32258064516128,103.67741935483872,9,22
2025-04-08,10,TBN1,Normal,127.93333333333332,71.36666666666667,9,21
2025-04-08,11,TBN1,Normal,96.3103448275862,53.551724137931046,8,21
2025-04-08,12,TBN1,Normal,141.89655172413794,79.10344827586206,8,21
2025-04-08,13,TBN1,Normal,113.03448275862071,61.48275862068966,9,20
2025-04-08,14,TBN1,Normal,182.03448275862073,84.7586206896552,9,20
2025-04-08,15,TBN1,Normal,181.0,72.39999999999998,8,22
2025-04-08,16,TBN1,Normal,95.26666666666667,46.23333333333331,8,22
2025-04-08,17,TBN1,Normal,62.6,32.1,6,14
2025-04-08,18,TBN1,Normal,23.7,14.4,6,4
2025-04-08,19,TBN1,Normal,157.8571428571429,91.85714285714285,5,9
2025-04-08,20,TBN1,Normal,113.46153846153847,66.23076923076924,5,8
2025-04-08,21,TBN1,Normal,126.61538461538461,68.46153846153845,5,8
2025-04-09,6,TBN1,Normal,182.75,92.75,6,14
2025-04-09,7,TBN1,Normal,178.0952380952381,85.6190476190476,7,14
2025-04-09,8,TBN1,Normal,129.47058823529412,83.88235294117646,3,14
2025-04-09,9,TBN1,Normal,76.7,49.9,2,8
2025-04-09,10,TBN1,Normal,73.18181818181819,51.27272727272727,7,4
2025-04-09,11,TBN1,Normal,132.36363636363637,74.72727272727273,7,4
2025-04-09,12,TBN1,Normal,119.70588235294117,65.94117647058823,7,10
2025-04-09,13,TBN1,Normal,107.63157894736842,59.73684210526315,4,15
2025-04-09,14,TBN1,Normal,143.31250000000003,70.3125,5,11
2025-04-09,15,TBN1,Normal,108.56249999999999,63.50000000000001,5,11
2025-04-09,16,TBN1,Normal,97.83333333333333,59.0,4,8
2025-04-09,17,TBN1,Normal,96.18181818181817,57.54545454545455,4,7
2025-04-09,18,TBN1,Normal,27.099999999999998,15.499999999999998,4,6
2025-04-09,19,TBN1,Normal,146.41666666666669,94.08333333333334,4,8
2025-04-09,20,TBN1,Normal,4.5,2.0,0,2
2025-04-09,21,TBN1,Normal,201.83333333333334,115.41666666666669,7,5
2025-04-10,6,TBN1,Normal,159.4736842105263,88.0,6,13
2025-04-10,7,TBN1,Normal,180.78947368421052,94.31578947368423,6,13
2025-04-10,8,TBN1,Normal,77.17391304347825,48.95652173913043,10,13
2025-04-10,9,TBN1,Normal,84.53333333333335,51.86666666666667,5,10
2025-04-10,10,TBN1,Normal,113.3076923076923,62.92307692307693,7,6
2025-04-10,11,TBN1,Normal,157.73333333333332,60.733333333333334,10,5
2025-04-10,12,TBN1,Normal,197.0625,70.12500000000001,6,10
2025-04-10,13,TBN1,Normal,86.49999999999999,42.125,4,12
2025-04-10,14,TBN1,Normal,126.2105263157895,58.21052631578947,6,13
2025-04-10,15,TBN1,Normal,135.0,77.25,1,3
2025-04-10,16,TBN1,Normal,96.83333333333334,51.33333333333333,4,2
2025-04-10,17,TBN1,Normal,209.4375,109.9375,5,11
2025-04-10,18,TBN1,Normal,131.40000000000003,64.33333333333334,6,9
2025-04-10,19,TBN1,Normal,137.14285714285714,69.35714285714286,5,9
2025-04-10,20,TBN1,Normal,140.4,72.93333333333334,4,11
2025-04-10,21,TBN1,Normal,115.31249999999999,59.43749999999999,6,10
2025-04-11,6,TBN1,Normal,159.80952380952377,90.71428571428572,7,14
2025-04-11,7,TBN1,Normal,211.27272727272728,105.22727272727273,8,14
2025-04-11,8,TBN1,Normal,196.61904761904762,88.19047619047619,7,14
2025-04-11,9,TBN1,Normal,211.95454545454544,89.72727272727273,8,14
2025-04-11,10,TBN1,Normal,139.09090909090907,61.59090909090909,8,14
2025-04-11,11,TBN1,Normal,121.44000000000003,57.03999999999999,11,14
2025-04-11,12,TBN1,Normal,227.89655172413794,114.37931034482759,11,18
2025-04-11,13,TBN1,Normal,166.1176470588235,84.23529411764706,12,22
2025-04-11,14,TBN1,Normal,149.30434782608694,66.0,6,17
2025-04-11,15,TBN1,Normal,222.24999999999997,88.66666666666669,7,17
2025-04-11,16,TBN1,Normal,223.27999999999997,96.32000000000002,8,17
2025-04-11,17,TBN1,Normal,230.00000000000003,92.33333333333333,7,14
2025-04-11,18,TBN1,Normal,188.14999999999998,82.3,7,13
2025-04-11,19,TBN1,Normal,111.26315789473684,44.1578947368421,6,13
2025-04-11,20,TBN1,Normal,314.5555555555556,120.1111111111111,5,13
2025-04-11,21,TBN1,Normal,272.2222222222222,87.11111111111111,5,13
2025-04-12,6,TBN1,Normal,163.62962962962962,61.14814814814814,9,18
2025-04-12,7,TBN1,Normal,251.37037037037032,111.22222222222223,9,18
2025-04-12,8,TBN1,Normal,264.71794871794873,106.64102564102564,10,29
